label,tweet_id,tweet,length,#URLs,#mentions,#hashs,verified,#followers,user_engagement,sentiment_score
1,613114185505996802,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto: URL",111,1,0,0,1,16023490,155.21490626428897,-0.6124
0,552785375161499649,breaking: 10 reportedly shot dead at paris hq of french weekly charlie hebdo URL,80,1,0,0,1,3629813,601.280035335689,-0.6486
1,672180526946656256,"obama: ""we have a pattern now of mass shootings in this country that has no parallel anywhere else in the world"" URL",116,1,0,0,1,84384,75.60100692259283,-0.296
0,524925215235911680,#breaking news: shots fired at parliament hill. follow developing story: URL URL,80,2,0,1,1,2009629,233.14648212226064,-0.5574
0,525028734991343617,ctv news confirms that canadian authorities have provided us authorities with the name michael zehaf-bibeau in connection to ottawa shooting,140,0,0,0,1,2274426,112.6268514094601,0.0
1,647169726158925824,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",98,2,3,0,1,4468951,78.21407942238267,0.0
1,631388553801564160,did a real life 'fallen angel' just fall from the sky in london? URL,68,1,0,0,0,46034,132.0608108108108,-0.3612
1,656811196218286080,10 'back to the future' predictions that came true URL URL,58,2,0,0,1,417152,60.499452354874045,0.4215
0,674358835675549696,1.15 million americans have been killed by guns since john lennon's death URL,77,1,0,0,1,6386999,66.50778139703222,-0.8555
0,616765822095261700,a crow tries to fight an eagle—gets a free ride instead: URL,60,1,0,0,1,28601675,28.492969396195203,0.1779
0,614610364702044164,white house set aglow with rainbow pride URL | ap photo URL,59,2,0,0,1,4631901,130.16424263923378,0.34
0,640967537178472448,"judy carne, ""laugh-in’s"" ""sock it to me"" girl, dies at 76 URL URL",65,2,0,0,1,2877649,163.50241740531828,0.0
0,614595106906226688,the white house bathed in rainbow #scotusgaymarriage URL,56,1,0,1,1,7446,15.240484429065743,0.0
0,525049639016615937,this is the soldier who died today at the #ottawa war memorial. his name is cpl. nathan cirillo. #rip #ottawastrong URL,119,1,0,3,1,23121,12.828781512605042,-0.8176
0,614790312955904000,see the white house light up as a rainbow to celebrate gay marriage URL URL,75,2,0,0,1,19429132,154.42029534267323,0.5719
0,544520273718812672,police confirm that #sydneysiege is finally over. two people reportedly injured after suffering gunshot wounds URL,114,1,0,1,1,64172,22.268360022087244,-0.7003
0,544350712365207552,#breaking reports two customers and an employee have escaped the #sydneysiege URL,81,1,0,2,1,219934,96.38493723849372,0.0
0,614702244001382400,white house set aglow with rainbow pride URL | ap photo URL,59,2,0,0,1,4631901,130.2142603760199,0.34
0,524925987239120897,soldier shot at national war memorial in ottawa URL #cdnpoli #hw,64,1,0,2,1,242452,33.46888412017167,-0.5994
0,614620298877513729,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,114,1,0,0,1,17764562,178.21406593406593,0.5574
0,552791578893619200,eleven dead in shooting at paris offices of satirical magazine charlie hebdo – live updates URL,95,1,0,0,1,10840399,421.40921122286926,-0.6486
0,649889459836710912,"breaking news: pope francis’ encounter with kim davis wasn’t an endorsement of her views, the vatican says. URL",111,1,0,0,1,54785197,157.76530612244898,0.3182
0,524980744658382848,"#rcmp to hold news conference on #ottawa shootings at 2 pm et, 11 am pt. watch live coverage @ URL",98,1,1,2,1,1533965,77.09116809116809,0.0
0,544352727971954690,"local media: 3 people appear to escape from martin place, sydney, café, amid hostage situation - @abcnews URL",109,1,1,0,1,9625877,38.75081139560043,0.1779
0,614594259900080128,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL",101,2,0,0,1,4466224,358.89864193441537,0.5719
0,614614133410033664,the white house goes rainbow to celebrate supreme court marriage ruling URL URL,79,2,0,0,1,9351341,135.07640195709448,0.8074
0,544278335455776769,"#breaking hostages held inside sydney cafe, islamic flag held up",64,0,0,1,1,2426624,271.5408858603066,0.0
0,651018580989972480,pope francis expected to fire the archbishop who tricked him into meeting kim davis URL,87,1,0,0,0,88745,29.298561151079134,-0.4588
0,667073349974102017,anne frank was a refugee denied entrance to the united states URL #syrianrefugees URL,85,2,0,1,0,16183,2.869466515323496,-0.0258
0,668849913678209024,that superman poster is legit: URL URL,38,2,0,0,1,294638,28.827598566308243,0.0
0,524925050739490816,breaking news: soldier shot at national war memorial in ottawa URL,66,1,0,0,1,3428972,100.00296076980015,-0.5994
0,628336948810268673,whole foods tests the limits of yuppie diet fads with new $6 asparagus water - URL URL,86,2,0,0,1,315390,44.435064935064936,0.0
0,552783667052167168,"france: 10 people dead after shooting at hq of satirical weekly newspaper #charliehebdo, according to witnesses URL",115,1,0,1,1,552500,79.76237623762377,-0.6486
0,552834961762709505,paris manhunt: 3 #charliehebdo attackers with ak-47 rifles & reportedly rocket-propelled grenade still at large URL,115,1,0,1,1,3078067,219.0506329113924,-0.5719
0,553160652567498752,french police: said kouachi and cherif kouachi wanted in paris terror attack: URL URL,85,2,0,0,1,17764562,191.74489311163896,-0.7579
0,544268732046913536,#breaking: hostages are being held and a siege is taking place at sydney's lindt chocolat cafe in martin place.,111,0,0,1,1,642764,136.97375444839858,0.0
0,544282005941530624,hostages in sydney cafe made to hold up islamic flags URL,57,1,0,0,1,2830847,236.2799819657349,0.0
0,614609560658161664,the white house is lit like a rainbow tonight in honor of the #scotusmarriage ruling. URL,89,1,0,1,1,149232,67.34747474747475,0.6908
0,580348081100734464,"#germanwings ""sorry to confirm"" 144 passengers & 6 crew on board flight #4u9525 when it crashed in french alps URL",114,1,0,2,1,51533881,13.925337020394055,-0.0772
0,553586860334010368,#charliehebdo killers shot dead by police,41,0,0,1,1,574323,128.86106870229008,-0.8625
0,552792544132997121,breaking charlie hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for URL URL,100,2,0,0,1,3629813,601.3180212014134,-0.765
0,615592870540488704,"if they can light up the white house like a rainbow, it sure as hell better be red, white & blue for independence day.",118,0,0,0,0,422417,9.403295128939828,0.2732
0,614610102927147008,bro there's either a black president in a rainbow whitehouse or i'm having the best trip ever,93,0,0,0,0,42681,15.6325,0.6369
0,614650850393391104,wow! what a way to end this historic day! URL #lovewins #loveislove #equalityforall #lgbt URL,93,2,0,4,0,13518,23.56442417331813,0.658
0,614648099542204416,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL,101,2,0,2,1,3583605,106.58466135458168,0.4939
0,544514564407427072,"police seem relaxed, suggesting all hostages are out and gunman no longer a threat URL #sydneysiege",99,1,0,1,1,27756,236.88290398126463,-0.34
0,553566026030272512,"breaking: two hostage situations in france are linked, paris prosecutor says",76,0,0,0,1,17764562,191.6737891737892,0.0
0,553506608203169792,"map shows industrial estate where 2 #charliehebdo suspects are holed up, surrounded by police URL URL",101,2,0,1,1,51533881,13.94678964171692,-0.34
0,524959809402331137,senior u.s. official: canadian government has informed u.s. that one shooter is dead in ottawa. live blog: URL,110,1,0,0,1,64119898,27.83684210526316,-0.6486
0,614599815280857088,look: @whitehouse lights up in rainbow colors to celebrate #scotus same-sex marriage ruling URL,95,1,1,1,1,396293,65.00675067506751,0.5719
0,614615157730357248,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL",101,2,0,0,1,4466224,358.9092414706857,0.5719
0,619242759359037440,"obama 2008:""i support traditional marriage, christians vote for me"" obama 2015:""the white house is a rainbow. bring me my unicorn"" merica.",138,0,0,0,0,1549269,22.83136327817179,0.4019
0,552792913910833152,at least 11 dead in shooting at hq of #charliehebdo in #paris (police source) URL,81,1,0,2,1,4079396,133.28451001053742,-0.6486
0,667487418388488192,"the picture of a syrian child ""surrendering"" to a camera is real. URL URL",73,2,0,0,1,294638,28.89231873653984,0.0
0,553586897168392192,#breaking : both charlie hebdo suspects killed as police storm building (police sources) URL URL,96,2,0,1,1,353475,156.51625058878946,-0.7845
0,544399927045283840,"nsw police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""it might take a bit of time"" URL",120,1,0,1,1,51533881,14.061560486757337,0.0
0,552792802309181440,#charliehebdo - 11 dead including 2 police in paris shooting. photo @martinbureau1 #afp URL,91,1,1,2,1,199664,44.662606577344704,-0.6486
0,614891047886434304,the white house was lit up with rainbow lights to celebrate marriage equality: URL URL,86,2,0,0,1,1720965,217.37051482059283,0.5719
0,525023025792835585,#ripnathancirillo rt @globeandmail: soldier killed at war memorial identified as cpl. nathan cirillo #ottawashooting URL,120,1,1,2,1,51349,35.34157722818479,-0.8555
0,553558982476828674,"on israeli tv, an israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in paris. #jesuisjuif",138,0,0,1,1,35867,4.741634241245136,0.0
0,544290258951892992,central sydney shut down by police amid ongoing hostage situation: URL,70,1,0,0,1,20394211,139.60284191829484,0.0
0,552802654641225728,charlie hebdo shooting latest: 12 dead and gunmen still at large URL URL,72,2,0,0,1,107778,632.3255813953489,-0.6486
0,544305540286148609,a man believed to be the gunman filmed wearing a black headband inside the cafe URL URL,87,2,0,0,1,27756,236.8454332552693,0.0
0,524923462398513152,shots fired on parliament hill after a man walked up with a gun. i'm locked in a security office on parliament hill,115,0,0,0,1,19985,38.32890855457227,-0.5574
0,616421546702336000,"woah, nature. URL URL",21,2,0,0,1,9329874,162.39321028345418,0.0
0,524944399890124801,recap: gunman shot dead inside parliament buildings; police believe there may be others on loose. cdn soldier shot earlier at war memorial.,139,0,0,0,1,1533965,77.37511870845204,-0.8885
0,544391176137089024,"hostage taker in sydney cafe demands isis flag and call with australian pm, sky news reports. URL #sydneysiege",110,1,0,1,1,14349332,100.65462274176409,0.0
0,524969201102901248,mps credit sergeant-at-arms for saving lives in parliament hill shootings URL URL,81,2,0,0,1,2274426,112.80840898232202,0.3818
0,552806757672964097,"update: 12 now confirmed dead in #charliehebdo attack in paris, @ap is reporting. story: URL (ap) URL",101,2,1,1,1,4909461,166.14797441364607,-0.8126
0,614593386188828672,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,114,1,0,0,1,17764562,178.32659340659342,0.5574
0,650046859537448960,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,99,1,0,0,1,54785196,157.71045918367346,0.0
0,544269749405097984,breaking: live coverage of hostage situation unfolding in sydney's martin place URL URL,87,2,0,0,1,619651,124.40745446844558,0.0
